Euler Angles: (39.5, -10.875, -11.125) Lin Acceleration: (0.97, -0.66, 9.56) Gyro: (0.6403176693254197, 0.433059820651093, 0.2181661564992912) Lin Acceleration NoG: (2.99, -2.1, 0.16) Gravity: (-1.8800000000000001, 1.92, 9.42) Time: 4.4516448974609375
Euler Angles: (31.875, -6.0, -16.8125) Lin Acceleration: (0.71, -1.57, 9.38) Gyro: (1.0450158896316049, -1.1802789066611654, 2.038762732485876) Lin Acceleration NoG: (1.67, -4.65, 0.08) Gravity: (-0.87, 2.94, 9.31) Time: 4.571550369262695
Euler Angles: (20.75, 4.1875, -19.4375) Lin Acceleration: (2.06, -2.0, 8.8) Gyro: (-0.1407171709420428, -1.0450158896316049, 2.011491962923465) Lin Acceleration NoG: (1.22, -5.4, -0.38) Gravity: (0.86, 3.23, 9.21) Time: 4.693660736083984
Euler Angles: (-2033.5625, 9.1875, -18.3125) Lin Acceleration: (1.69, -2.91, 8.6) Gyro: (0.1734420944169365, 0.32834006553143325, -0.28688849579656794) Lin Acceleration NoG: (0.13, -5.95, -0.5700000000000001) Gravity: (1.5, 3.0700000000000003, 9.18) Time: 4.811061859130859
Euler Angles: (23.5, 1.25, -17.875) Lin Acceleration: (1.32, -1.58, 10.0) Gyro: (-0.8868454261696187, 0.7930339788749234, -1.6853335589570244) Lin Acceleration NoG: (1.06, -4.73, 0.72) Gravity: (0.1, 2.93, 9.35) Time: 4.933197259902954
Euler Angles: (30.875, -8.4375, -11.75) Lin Acceleration: (0.92, -0.74, 9.68) Gyro: (-0.7243116395776468, 1.0199267816341864, -0.385063266221249) Lin Acceleration NoG: (2.37, -2.72, 0.18) Gravity: (-1.51, 1.9100000000000001, 9.49) Time: 5.054038763046265
Euler Angles: (30.0, -9.4375, -10.75) Lin Acceleration: (0.2, -2.97, 8.6) Gyro: (0.6305001922829515, 0.25089107997418486, 0.3436116964863836) Lin Acceleration NoG: (1.81, -4.7700000000000005, -0.89) Gravity: (-1.6600000000000001, 1.9100000000000001, 9.47) Time: 5.172400236129761
Euler Angles: (26.625, -10.8125, -15.625) Lin Acceleration: (-0.53, -1.29, 9.93) Gyro: (0.5923211148955756, 0.4243331743911214, 0.14835298641951802) Lin Acceleration NoG: (1.31, -3.89, 0.65) Gravity: (-1.84, 2.59, 9.27) Time: 5.293966293334961
Euler Angles: (26.125, -10.3125, -16.3125) Lin Acceleration: (-0.07, -1.1300000000000001, 9.42) Gyro: (0.011999138607461015, -0.03490658503988659, 0.09599310885968812) Lin Acceleration NoG: (1.67, -3.85, 0.17) Gravity: (-1.75, 2.71, 9.25) Time: 5.411041498184204
Euler Angles: (24.8125, -0.5625, 6.1875) Lin Acceleration: (0.19, -0.34, 7.8) Gyro: (0.980656873464314, -0.04908738521234052, 0.6926775468852495) Lin Acceleration NoG: (0.3, 0.61, -1.94) Gravity: (-0.1, -0.91, 9.76) Time: 5.532337665557861
Euler Angles: (23.875, -0.5625, 5.5625) Lin Acceleration: (-0.02, -0.97, 9.31) Gyro: (-0.008726646259971648, -0.003272492347489368, 0.00545415391248228) Lin Acceleration NoG: (0.07, -0.01, -0.44) Gravity: (-0.1, -0.96, 9.75) Time: 5.653611183166504
Euler Angles: (23.875, -0.5625, 5.6875) Lin Acceleration: (-0.02, -1.05, 9.34) Gyro: (-0.007635815477475192, 0.0, 0.00545415391248228) Lin Acceleration NoG: (0.07, -0.08, -0.41000000000000003) Gravity: (-0.09, -0.97, 9.75) Time: 5.775501251220703
Euler Angles: (23.875, -0.5, 5.6875) Lin Acceleration: (-0.02, -1.06, 9.370000000000001) Gyro: (-0.008726646259971648, -0.003272492347489368, 0.003272492347489368) Lin Acceleration NoG: (0.06, -0.08, -0.38) Gravity: (-0.09, -0.97, 9.75) Time: 5.896681547164917
Euler Angles: (23.875, -0.5, 5.75) Lin Acceleration: (-0.02, -1.04, 9.34) Gyro: (-0.006544984694978736, 0.001090830782496456, 0.003272492347489368) Lin Acceleration NoG: (0.06, -0.05, -0.4) Gravity: (-0.09, -0.98, 9.75) Time: 6.016123056411743
Euler Angles: (23.875, -0.5, 5.75) Lin Acceleration: (0.0, -1.04, 9.35) Gyro: (-0.003272492347489368, -0.002181661564992912, 0.002181661564992912) Lin Acceleration NoG: (0.07, -0.05, -0.4) Gravity: (-0.08, -0.98, 9.75) Time: 6.137568950653076
Euler Angles: (23.875, -0.4375, 5.8125) Lin Acceleration: (-0.02, -1.06, 9.33) Gyro: (-0.00545415391248228, -0.00545415391248228, 0.003272492347489368) Lin Acceleration NoG: (0.05, -0.06, -0.42) Gravity: (-0.08, -0.99, 9.75) Time: 6.2582879066467285
Euler Angles: (0.0, 0.0, 0.0) Lin Acceleration: (-0.01, -1.41, 9.76) Gyro: (0.011999138607461015, -0.001090830782496456, 0.002181661564992912) Lin Acceleration NoG: (0.0, 0.0, 0.0) Gravity: (0.0, 0.0, 0.0) Time: 1.0922443866729736
Euler Angles: (0.0, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.34, 9.28) Gyro: (0.001090830782496456, 0.0, 0.002181661564992912) Lin Acceleration NoG: (0.01, 0.03, -0.34) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 1.2162706851959229
Euler Angles: (0.0, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.32, 9.33) Gyro: (-0.001090830782496456, -0.001090830782496456, 0.002181661564992912) Lin Acceleration NoG: (0.0, 0.08, -0.38) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 1.3382630348205566
Euler Angles: (0.0, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.36, 9.32) Gyro: (0.001090830782496456, 0.001090830782496456, 0.001090830782496456) Lin Acceleration NoG: (0.01, 0.03, -0.37) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 1.459205150604248
Euler Angles: (0.0, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.31, 9.290000000000001) Gyro: (0.001090830782496456, -0.001090830782496456, 0.002181661564992912) Lin Acceleration NoG: (0.0, 0.08, -0.41000000000000003) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 1.5811007022857666
Euler Angles: (0.0, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.35, 9.32) Gyro: (-0.001090830782496456, -0.003272492347489368, 0.004363323129985824) Lin Acceleration NoG: (0.0, 0.04, -0.38) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 1.7016990184783936
Euler Angles: (0.0, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.35, 9.31) Gyro: (-0.002181661564992912, 0.002181661564992912, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.04, -0.39) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 1.8246047496795654
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.34, 9.290000000000001) Gyro: (0.002181661564992912, -0.001090830782496456, 0.001090830782496456) Lin Acceleration NoG: (0.01, 0.05, -0.4) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 1.9458212852478027
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.33, 9.31) Gyro: (0.003272492347489368, -0.003272492347489368, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.06, -0.43) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 2.067237615585327
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.34, 9.32) Gyro: (0.002181661564992912, 0.004363323129985824, -0.001090830782496456) Lin Acceleration NoG: (0.0, 0.08, -0.35000000000000003) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 2.190495729446411
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.34, 9.290000000000001) Gyro: (0.003272492347489368, -0.001090830782496456, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.05, -0.45) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 2.3114993572235107
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.33, 9.290000000000001) Gyro: (0.001090830782496456, -0.00545415391248228, 0.0) Lin Acceleration NoG: (0.0, 0.06, -0.37) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 2.434128999710083
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.31, 9.36) Gyro: (-0.002181661564992912, 0.0, 0.0) Lin Acceleration NoG: (0.0, 0.08, -0.34) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 2.5550169944763184
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.35, 9.32) Gyro: (0.0, -0.002181661564992912, 0.0) Lin Acceleration NoG: (-0.01, 0.04, -0.38) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 2.6769256591796875
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.35, 9.36) Gyro: (0.001090830782496456, 0.001090830782496456, 0.0) Lin Acceleration NoG: (0.01, 0.04, -0.34) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 2.79886794090271
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.35, 9.32) Gyro: (0.0, 0.004363323129985824, 0.0) Lin Acceleration NoG: (0.02, 0.04, -0.37) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 2.9226274490356445
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.33, 9.28) Gyro: (0.001090830782496456, 0.003272492347489368, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.07, -0.33) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 3.0453641414642334
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.33, 9.36) Gyro: (-0.001090830782496456, 0.001090830782496456, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.05, -0.34) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 3.166019916534424
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.35, 9.3) Gyro: (-0.001090830782496456, 0.003272492347489368, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.03, -0.39) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 3.28787899017334
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.35, 9.32) Gyro: (-0.001090830782496456, 0.0, -0.002181661564992912) Lin Acceleration NoG: (0.01, 0.04, -0.38) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 3.409024953842163
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.34, 9.33) Gyro: (-0.001090830782496456, -0.001090830782496456, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.05, -0.36) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 3.5315024852752686
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.33, 9.3) Gyro: (0.002181661564992912, -0.003272492347489368, 0.003272492347489368) Lin Acceleration NoG: (0.0, 0.06, -0.39) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 3.65403413772583
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.33, 9.3) Gyro: (-0.001090830782496456, 0.003272492347489368, -0.001090830782496456) Lin Acceleration NoG: (0.0, 0.06, -0.4) Gravity: (-0.01, -0.11, 9.700000000000001) Time: 3.7762436866760254
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.33, 9.33) Gyro: (0.001090830782496456, 0.003272492347489368, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.06, -0.37) Gravity: (-0.01, -0.11, 9.700000000000001) Time: 3.8979454040527344
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.35, 9.34) Gyro: (-0.001090830782496456, -0.001090830782496456, -0.001090830782496456) Lin Acceleration NoG: (0.0, 0.03, -0.36) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.017998695373535
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.34, 9.32) Gyro: (0.001090830782496456, 0.0, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.05, -0.36) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.140449285507202
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.32, 9.33) Gyro: (0.001090830782496456, 0.0, 0.001090830782496456) Lin Acceleration NoG: (-0.02, 0.05, -0.38) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.2616400718688965
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.32, 9.290000000000001) Gyro: (0.002181661564992912, 0.003272492347489368, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.05, -0.37) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.383507966995239
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.34, 9.290000000000001) Gyro: (0.0, -0.002181661564992912, 0.001090830782496456) Lin Acceleration NoG: (-0.01, 0.05, -0.36) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.505409240722656
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.01, -1.32, 9.3) Gyro: (0.001090830782496456, 0.001090830782496456, 0.001090830782496456) Lin Acceleration NoG: (0.0, 0.07, -0.39) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.626838445663452
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.32, 9.34) Gyro: (0.001090830782496456, 0.0, 0.0) Lin Acceleration NoG: (0.0, 0.07, -0.35000000000000003) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.749696493148804
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (0.0, -1.36, 9.35) Gyro: (0.0, -0.001090830782496456, -0.001090830782496456) Lin Acceleration NoG: (0.0, 0.02, -0.34) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.870495319366455
Euler Angles: (359.9375, -0.0625, 8.1875) Lin Acceleration: (-0.02, -1.34, 9.31) Gyro: (0.0, 0.002181661564992912, -0.001090830782496456) Lin Acceleration NoG: (0.0, 0.05, -0.38) Gravity: (-0.01, -1.3900000000000001, 9.700000000000001) Time: 4.992323398590088
